category,lemmatized_text
q-bio.NC,two stimulus present receptive field v neuron firing rate response weakest strongest response elicited stimulus alone reynolds et al journal neuroscience attention directed towards stimulus eliciting strongest response preferred stimulus response pair increased whereas response decrease attention directed stimulus poor stimulus experimental result reproduced model v neuron assumption attention modulates activity local interneuron network v model neuron received stimulusspecific asynchronous excitation v synchronous inhibitory input two local interneuron network v interneuron network driven stimulusspecific excitatory input v modulated projection frontal eye field stimulus competition present delay arrival time synchronous volley interneuron network small delay firing rate close rate elicited preferred stimulus alone whereas larger delay approached firing rate poor stimulus either stimulus presented alone neuron response altered change delay model suggests topdown attention bias competition v column control v neuron changing relative timing inhibition rather change degree synchrony interneuron network mechanism proposed attentional modulation firing rate gain modulation inhibitory interference likely general applicability cortical information processing
q-bio.NC,although recent neurophysiological experiment suggest synchronous neural activity involved perceptual cognitive process functional role coherent neuronal behavior well understood first step clarifying role investigate temporal coherence certain neuronal activity affect activity pattern neural network using simple network leaky integrateandfire neuron study effect synchronized incoming spike functioning two mechanism typically used model neural system winnertakeall competition associative memory demonstrate pair switch undergone incoming spike asynchronous synchronous back asynchronous trigger transition network one state another state case associative memory example switching control timing next recalling whereas firing rate pattern asynchronous state prepares network next retrieval pattern
q-bio.NC,larval zebrafish exhibit variety complex undulatory swimming pattern repertoire controlled neuron projecting brain spinal cord understanding descending control signal shape output spinal circuit however nontrivial therefore developed segmental oscillator model using neuron investigate system found adjusting strength nmda glycinergic synapsis enabled generation oscillation tailbeat frequency range exhibited different larval swim pattern addition developed kinematic model visualize complex axial bending pattern used prey capture
q-bio.NC,brain model focus associative memory calculation capability experimentally inaccessible using physiological method present model explaining basic feature electroencephalogram eeg model based electrical network threshold firing plasticity synapsis reproduces robustly measured exponent medical eeg spectrum solid evidence selforganized criticality result also valid smallworld lattice propose universal scaling behaviour characterizes many physiological signal spectrum brain controlled activity
q-bio.NC,introduction two key dimension mind understanding responding anothers mental state empathizing analysing lawful behaviour systemizing method two questionnaire systemizing quotient sq empathy quotient eq administered normal control group group individual asperger syndrome highfunctioning autism hfa multivariate correlation joint score analysed using principal component analysis result principal component wellapproximated sum difference sq eq score difference score corresponded sex difference within control group also separated ashfa group showed stronger systemizing control group belowaverage empathy sum score show sex difference distinguish ashfa group conclusion test reliably sex brain correlation show empathizing systemizing independent compete neurally combined score eq sq quantifies deficit autism spectrum condition
q-bio.NC,experimental result recent year shown adult neurogenesis significant phenomenon mammalian brain little known however functional role played generation destruction neuron context adult brain propose two model new projection neuron incorporated show model using incorporation removal neuron computational tool possible achieve higher computational efficiency purely static synapselearning driven network also discus implication understanding role adult neurogenesis specific brain area
q-bio.NC,two recent paper rudolph destexhe neural comp bf neural comp press studied leaky integrator model ie rccircuit driven correlated colored gaussian conductance noise gaussian current noise first paper derived expression stationary probability density membrane voltage second paper expression modified cover larger parameter regime show standard analysis solvable limit case whitenoise limit additive multiplicative noise source slow multiplicative noise additive noise numerical simulation first result hold general colorednoise case uncover error made derivation fokkerplanck equation probability density furthermore demonstrate analytically including exact integral expression timedependent mean value voltage comparison simulation result extended expression probability density work much better still solve exactly full colorednoise problem also show stronger synaptic input stationary mean value linear voltage model may diverge give exact condition relating system parameter take place
q-bio.NC,qualitatively real network brain could characterized small world sense structure connection intermediate extreme orderly geometric arrangement geometryindependent random mesh small world defined precisely term mean path length clustering coefficient precise description useful better understand type connectivity affect memory retrieval simulated autoassociative memory network integrateandfire unit positioned ring network connectivity varied parametrically ordered random find network retrieves connectivity close random display characteristic behavior ordered net localized bump activity connectivity close ordered recent analytical work show two behaviour coexist network simple thresholdlinear unit leading localized retrieval state find tend mutually exclusive behaviour however integrateandfire unit moreover transition two occurs value connectivity parameter simply related notion small world
q-bio.NC,investigate performance sparselyconnected network integrateandfire neuron ultrashort term information processing exploit fact population activity network balanced excitation inhibition switch oscillatory firing regime state asynchronous irregular firing quiescence depending rate external background spike find term information buffering network performs best moderate nonzero amount noise analogous phenomenon stochastic resonance performance decrease higher lower noise level optimal amount noise corresponds transition zone quiescent state regime stochastic dynamic provides potential explanation role nonoscillatory population activity simplified model cortical microcircuit
q-bio.NC,randomly connected network pulsecoupled element timedependent input signal buffered short time studied signal buffering property simulated network function network state characterized lyapunov exponent microscopic dynamic macroscopic activity derived meanfield theory network element receive signal signal buffering delay comparable intrinsic time constant network element explained macroscopic property work best phase transition chaos however percent network unit receive common timedependent signal signal buffering property improve longer attributed macroscopic dynamic
q-bio.NC,timingbased neural code neuron emit action potential precise moment time use supervised learning paradigm derive synaptic update rule optimizes via gradient ascent likelihood postsynaptic firing one several desired firing time find optimal strategy downregulating synaptic efficacy described twophase learning window similar spiketiming dependent plasticity stdp presynaptic spike arrives desired postsynaptic spike timing optimal learning rule predicts synapse become potentiated dependence potentiation spike timing directly reflects time course excitatory postsynaptic potential presence amplitude depression synaptic efficacy reversed spike timing depends constraint implemented optimization problem two different constraint ie control postsynaptic rate control temporal localityare discussed
q-bio.NC,recording area v monkey revealed focus attention visual stimulus within receptive field cortical neuron two distinct change occur firing rate neuron change increase coherence spike local field potential gammafrequency range hz hypothesis explored observed effect attention could consequence change synchrony local interneuron network performed computer simulation hodgkinhuxley type neuron driven constant depolarizing current representing visual stimulation modulatory inhibitory input representing effect attention via local interneuron network observed neuron firing rate coherence output spike train synaptic input modulated degree synchrony inhibitory input model suggest observed change firing rate coherence neuron visual cortex could controlled topdown input regulated coherence activity local inhibitory network discharging gamma frequency
q-bio.NC,characterize computation motion fly visual system mapping high dimensional space signal retinal photodetector array probability generating action potential motion sensitive neuron approach problem identifies low dimensional subspace signal within neuron sensitive sample subspace visualize nonlinear structure mapping result illustrate computational strategy predicted system make optimal motion estimate given physical noise source detector array generally hypothesis neuron sensitive low dimensional subspace input formalizes intuitive notion feature selectivity suggests strategy characterizing neural processing complex naturalistic sensory input
q-bio.NC,varied sensory system use noise order enhance detection weak signal conjectured literature effect known stochastic resonance may take place central cognitive process memory retrieval arithmetical multiplication show simplified model cortical tissue complex arithmetical calculation carried enhanced presence stochastic background performance shown positively correlated susceptibility network defined sensitivity variation mean input nontrivial arithmetic task multiplication stochastic resonance emergent property microcircuitry model network
q-bio.NC,find role wiring cost organization neural network nematode textitcaenorhapditis elegans textitc elegans build neuronal map textitc elegans based geometrical position neuron define cost interneuronal euclidean distance textitd show wiring probability decay exponentially function textitd using edge exchanging method component placement optimization scheme show position neuron randomly distributed organized reduce total wiring cost furthermore numerically study tradeoff wiring cost performance hopfield model neural network
q-bio.NC,work analyze solution simple system coupled phase oscillator connectivity learned dynamically model inspired process learning birdsong oscine bird oscillator act generator basic rhythm drive slave oscillator responsible different motor action driving signal arrives driven oscillator two different pathway one direct pathway one reinforcement pathway signal arrives delayed coupling coefficient driving oscillator slave one evolve time following hebbianlike rule discus condition driven oscillator capable learning lock driver resulting phase difference connectivity function delay reinforcement around specific delay system capable generate dramatic change phase difference driver driven system discus dynamical mechanism responsible effect possible application learning scheme
q-bio.NC,wish discriminate spike sequence based degree irregularity purpose search rational expression quadratic function consecutive interspike interval efficiently measure spiking irregularity natural assumption functional form coefficient parameterized single parameter parameter determined maximize mutual information distribution coefficient computed spike sequence derived different renewal point process find local variation interspike interval lv neural comput vol pp nearly optimal whose intrinsic irregularity close experimental data
q-bio.NC,study described dissertation attempted address cellular mechanism information storage brain work focused primarily postsynaptic event occur induction longterm potentiation ltp longterm depression ltd schaffer collateralca synapse hippocampus explored various aspect role postsynaptic ca induction ltp ltd using extracellular wholecell recording technique well fluorescence imaging ca also examined possible role modulation dendritic k channel induction ltp
q-bio.NC,fitzhughnagumo equation used caricature hodgkinhuxley equation neuron firing better understand essential dynamic interaction membrane potential restoring force capture qualitatively general property excitable membrane even though simplicity allows valuable insight gained accuracy reproducing real experimental result limited paper utilize modified version fitzhughnagumo equation model spatial propagation neuron firing assume propagation least partially caused crossdiffusion connection potential recovery variable show crossdiffusion version model besides giving rise typical fast traveling wave solution exhibited original diffusion fitzhughnagumo equation also give rise slow traveling wave solution analyze possible traveling wave solution fitzhughnagumo equation crossdiffusion term show exists threshold crossdiffusion coefficient maximum value given speed propagation bound area normal impulse propagation possible
q-bio.NC,electroencephalograph eeg analysis enables neuronal behavior section brain examined behavior nonlinear nonlinear tool used glean information brain behavior aid diagnosis sleep abnormality obstructive sleep apnea syndrome osas paper sleep eeg set normal mild osas child evaluated nonlinear behaviour consider behaviour brain change sleep stage normal osas child
q-bio.NC,study analytically numerically effect presynaptic noise transmission information attractor neural network noise occurs shorttime scale compared neuron dynamic produce shorttime synaptic depression inspired recent neurobiological finding show synaptic strength may either increase decrease shorttime scale depending presynaptic activity thus describe mechanism fast presynaptic noise enhances neural network sensitivity external stimulus reason general presynaptic noise induces nonequilibrium behavior consequently space fixed point qualitatively modified way system easily scape attractor result model show addition pattern recognition class identification categorization may relevant understanding brain complex task
q-bio.NC,investigate stimulusdependent tuning property noisy ionic conductance model intrinsic subthreshold oscillation membrane potential associated spike generation depolarization applied current model exhibit subthreshold oscillatory activity occasional spike generation oscillation reach spike threshold consider amount applied current noise intensity variation maximum conductance value scaling different temperature range alter response model respect voltage trace interspike interval statistic mean spike frequency curve demonstrate subthreshold oscillatory neuron presence noise sensitively also selectively tuned stimulusdependent variation model parameter
q-bio.NC,studied neural automaton neurobiologically inspired cellular automaton exhibit chaotic itinerancy among different stored pattern memory consequence activitydependent synaptic fluctuation continuously destabilize attractor induce irregular hopping possible attractor nature resulting irregularity depends dynamic detail namely intensity synaptic noise number site network synchronously updated time step varying detail different regime occur regular chaotic absence external agent chaotic behavior may turn regular tuning noise intensity argued similar mechanism might origin selfcontrol chaos natural system
q-bio.NC,participatory environmental management plan prepared tuzla lake turkey fuzzy cognitive mapping approach used obtain stakeholder view desire cognitive map prepared stakeholder villager local decisionmakers government nongovernment organization ngo official graph theory index statistical method whatif simulation used analysis mentioned variable livelihood agriculture animal husbandry central variable agriculture local people villager local decisionmakers education ngo government official stakeholder agreed livelihood increased agriculture animal husbandry hunting decreased bird wildlife although local people focused livelihood ngo government official focused conservation tuzla lake education local people stakeholder indicated conservation status tuzla lake strengthened conserve ecosystem biodiversity may negatively impacted agriculture irrigation stakeholder mentioned salt extraction ecotourism carpet weaving alternative economic activity cognitive mapping provided effective tool inclusion stakeholder view ensured initial participation environmental planning policy making
q-bio.NC,behavior result integration ongoing sensory signal contextual information various form past experience expectation current goal etc thus response specific stimulus say ringing doorbell varies depending whether home someone el house neural basis flexibility mechanism capable selecting contextdependent way adequate response given stimulus one possibility based nonlinear neural representation context information regulates gain stimulusevoked response explore property mechanism mean three hypothetical visuomotor task study class neural network model one several possible stimulusresponse map rule selected according context underlying mechanism based gain modulation three key feature modulating sensory response equivalent switching different subpopulation neuron context need represented continuously although advantageous generalization contextdependent selection independent discriminability stimulus case contextual cue quickly turn sensorymotor map effectively changing functional connectivity input output network model predicts sensory response nonlinearly modulated arbitrary context signal found behavioral situation involve choosing switching multiple sensorymotor map
q-bio.NC,network dynamical system concurrent synchronization regime multiple group fully synchronized element coexist brain concurrent synchronization may occur several scale multiple rhythm interacting functional assembly combining neural oscillator many different type mathematically stable concurrent synchronization corresponds convergence flowinvariant linear subspace global state space derive general condition convergence occur globally exponentially also show mild condition global convergence concurrently synchronized regime preserved basic system combination negative feedback hierarchy stable concurrently synchronized aggregate arbitrary size constructed robustness stable concurrent synchronization variation individual dynamic also quantified simple application result classical question system neuroscience robotics discussed
q-bio.NC,study learning rule based upon temporal correlation weighted learning kernel incoming spike internal state postsynaptic neuron building upon previous study spike timing dependent synaptic plasticity citekgvhwkgvhvh learning rule synaptic weight wij dot wijt epsilon intinftyinfty fractl intttlt summu deltataustjmu utau dtau gammasds tjmu arrival time spike presynaptic neuron j function ut describes state postsynaptic neuron thus spiketriggered average contained inner integral weighted kernel gamma learning window positive negative negative positive value time diffence post presynaptic activity antisymmetry assumption learning window enables u derive analytical expression general class neuron model study change inputoutput relationship following synaptic weight change genuinely nonlinear effect citesma
q-bio.NC,attention directed receptive field v neuron contrast response curve shifted lower contrast value reynolds et al neuron attention also increase coherence neuron responding stimulus fry et al science studied firing rate synchrony densely interconnected cortical network varied contrast modulated attention found increased driving current excitatory neuron increased overall firing rate network whereas variation driving current inhibitory neuron modulated synchrony network explain synchrony modulation term locking phenomenon ratio excitatory inhibitory firing rate approximately constant range driving current value explored hypothesis contrast represented primarily drive excitatory neuron whereas attention corresponds reduction driving current inhibitory neuron using hypothesis model reproduces following experimental observation firing rate excitatory neuron increase contrast high contrast stimulus firing rate saturates network synchronizes attention shift contrast response curve lower contrast value attention lead stronger synchronization start lower value contrast compared attendaway condition addition predicts attention increase delay inhibitory excitatory synchronous volley produced network allowing stimulus recruit downstream neuron
q-bio.NC,emergence mental state neural state partitioning neural phase space analyzed term symbolic dynamic welldefined mental state provide context inducing criterion structural stability neurodynamics implemented particular partition lead distinguished subshifts finite type either cyclic irreducible cyclic shift correspond asymptotically stable fixed point limit torus whereas irreducible shift obtained generating partition mixing hyperbolic system stability criterion applied discussion neural correlate consiousness definition macroscopic neural state aspect symbol grounding problem particular shown compatible mental description topologically equivalent neurodynamical description emerge partition neural phase space generating case mental description incompatible complementary consequence result integration unification cognitive science psychology respectively indicated
q-bio.NC,present new interpretation encoding information period input signal spiketrains individual sensory neuronal system spiketrain could described waveform sample input signal lock sample point wave crest randomness based simulation hodgkinhuxley hh neuron responding periodic input demonstrate random sampling proper encoding method medium frequency region since power spectrum reconstructed spiketrains identical neural signal
q-bio.NC,paper develops highly simplified model analyze phenomenon sleep motivated crick suggestion sleep brain way taking trash suggestion supported emerging evidence consider problem filling emptying tank given time tank may take external resource fill resource available time may empty filling phase correspond information input environment input material general emptying phase correspond processing resource given resourceavailablility profile time interval develop canonical algorithm determining fillempty profile produce maximum quantity processed resource end time interval algorithm readily follows periodically oscillating resourceavailability profile optimal fillempty strategy given fill period resource available followed empty period resource cycling behavior analogous wakesleep cycle organismal life generally nocturnal sleep phase period information collected day activity may processed sleep cycle mechanism organism process maximal amount information daily cycle model exhibit phenomenon analogous microsleeps behavior associated breakdown sleep pattern
q-bio.NC,study examines cell death proliferation white matter neonatal stroke postnatal day injured rat marked reduction myelin basic protein mbp immunostaining mainly corresponding numerous pyknotic immature oligodendrocyte tunelpositive astrocyte ipsilateral external capsule contrast substantial restoration mbp indicated mbp ratio lefttoright occurred cingulum p hour recovery compared agematched control ki immunostaining revealed first peak newlygenerated cell dorsolateral hippocampal subventricular zone cingulum hour reperfusion double immunofluorescence revealed kipositive cell astrocyte hour ng preoligodendrocytes hour recovery microglia infiltration occurs several day cingulum huge quantity macrophage reached subcortical white matter engulfed immature oligodendrocyte overall result suggest persistent activation microglia involves chronic component immunoinflammation overwhelms repair process contributes cystic growth developing brain
q-bio.NC,present method estimating gradient objective function respect synaptic weight spiking neural network method work measuring fluctuation objective function response dynamic perturbation membrane conductance neuron compatible recurrent network conductancebased model neuron dynamic synapsis method interpreted biologically plausible synaptic learning rule dynamic perturbation generated special class empiric synapsis driven random spike train external source
q-bio.NC,network living neuron exhibit avalanche mode activity experimentally found organotypic culture present model based selforganized criticality taking account brain plasticity able reproduce spectrum electroencephalogram eeg model consists electrical network threshold firing activitydependent synapse strenghts system exhibit avalanche activity power law distributed analysis power spectrum electrical signal reproduces robustly power law behaviour exponent experimentally measured eeg spectrum value exponent found smallworld lattice leaky neuron indicating universality hold wide class brain model
q-bio.NC,natural sound described dynamic change envelope amplitude carrier frequency corresponding amplitude modulation frequency modulation fm respectively although neural response fm sound extensively studied animal human uncertain corepresented changed simultaneously independently typical ecologically natural signal study elucidates neural coding sound human auditory cortex using magnetoencephalography meg using stimulus sinusoidal modulated envelope fam hz carrier frequency ffm hz demonstrated fm stimulus dynamic corepresented neural code human auditory cortex stimulus dynamic represented neurally encoding auditory steady state response assr fam sound slowly changing carrier frequency ffm hz shown stimulus fm dynamic tracked phase assr demonstrating neural phase modulation pm encoding stimulus carrier frequency sound faster carrier frequency change ffm hz shown modulation encoding stimulus fm dynamic persists neural encoding longer purely pm result consistent recruitment additional neural encoding original neural pm encoding indicating amplitude phase assr fam track stimulus fm dynamic neural model suggested account observation
q-bio.NC,quian quiroga et al nature recently discovered neuron appear characteristic grandmother gm cell quantitatively ass compatibility data gmcell hypothesis show contrary general impression gmcell representation informationtheoretically efficient must accompanied cell giving distributed coding input present general method deduce sparsity distribution whole neuronal population sample use show two population cell distributedcode population le cell much sparsely responding population putative gm cell allowance number undetected silent cell find putative gm cell code category sufficient classic gm cell gmlike cell coding memory quantify strong bias detection gm cell show consistency result previous measurement find distributed coding discus consequence architecture neural system synaptic connectivity statistic neural firing
q-bio.NC,report investigate synchronization temporal activity electrically coupled neural network model electrical coupling established homotypic static gapjunctions connexin two distinct network topology namely em sparse random network srn em fully connected network fcn used establish connectivity strength connectivity fcn governed em mean gap junctional conductance mu case srn overall strength connectivity governed em density connection delta connection strength two neuron synchronization network increasing gap junctional strength varying population size investigated observed network em abruptly make transition weakly synchronized well synchronized regime delta mu exceeds critical value also observed delta mu value used achieve synchronization decrease increasing network size
q-bio.NC,main feature family efficient algorithm recognition classification complex pattern briefly reviewed inspired observation fast synaptic noise essential processing information brain
q-bio.NC,study effect competition shortterm synaptic depression facilitation dynamical property attractor neural network using monte carlo simulation mean field analysis depending balance depression facilitation noise network display different behaviour including associative memory switching activity different attractor conclude synaptic facilitation enhances attractor instability way intensifies system adaptability external stimulus agreement experiment ii favour retrieval information le error shorttime interval
q-bio.NC,present neurobiologicallyinspired stochastic cellular automaton whose state jump time attractor corresponding series stored pattern jumping varies regular chaotic model parameter modified resulting irregular behavior mimic state attention system show great adaptability changing stimulus consequence model shorttime presynaptic noise induces synaptic depression discus result meanfield analysis monte carlo simulation
q-bio.NC,studied autoassociative network synapsis noisy time scale much shorter one neuron dynamic model presynaptic noise cause postsynaptic depression recently observed neurobiological system result nonequilibrium condition network sensitivity external stimulus enhanced particular fixed point qualitatively modified system may easily scape attractor result addition pattern recognition model useful class identification categorization
q-bio.NC,present model olfactory coding based spatial representation glomerular response model distinct odorants activate specific subset glomerulus dependent upon odorants chemical identity concentration glomerular response specificity understood statistically based experimentally measured distribution detection threshold simple version model glomerular response binary onoff model allows u account quantitatively following result humanrodent olfactory psychophysics noticeable difference perceived concentration single odor weber ratio dcc number simultaneously perceived odor high extensive lesion olfactory bulb lead significant change detection discrimination threshold conclude combinatorial code based binary glomerular response sufficient account discrimination capacity mammalian olfactory system
q-bio.NC,recently spike timing dependent plasticity observed inhibitory synapse layer ii entorhinal cortex rule provides interesting zero region delta ttposttpre addition dynamic range rule lie gamma frequency band propose robust mechanism based observed synaptic plasticity rule inhibitory synapsis two mutually coupled interneurons phase lock synchrony presence intrisic heterogeneity firing study stability phase locked solution defining map spike time dependent phase response curve coupled neuron finally present result robustness synchronization presence noise
q-bio.NC,using realistic model activity dependent dynamical synapsis standard integrate fire neuron model study analytically numerically condition postsynaptic neuron efficiently detects temporal coincidence spike arriving certain frequency n different afferent extend previous work considers synaptic depression important mechanism transmission information synapsis general situation including also synaptic facilitation study show facilitation enhances detection correlated signal arriving subset presynaptic excitatory neuron different degree correlation among subset presence facilitation allows better detection firing rate change finally also observed facilitation determines existence optimal input frequency allows best performance wide maximum range neuron firing threshold optimal frequency controlled mean facilitation parameter
q-bio.NC,study deterministic dynamic two time scale continuous state attractor network usual fast relaxation dynamic towards point attractor pattern add slow coupling dynamic make visited pattern loose stability leading itinerant behavior form punctuated equilibrium one find transition frequency matrix pattern show nontrivial statistical property chaotic itinerant regime show mixture input pattern temporally segmented itinerant dynamic viability combinatorial spatiotemporal neural code also demonstrated
q-bio.NC,demonstrate numerically brief burst consisting two six spike propagate stable manner onedimensional homogeneous feedforward chain nonbursting neuron excitatory synaptic connection result obtained two kind neuronal model leaky integrateandfire lif neuron hodgkinhuxley hh neuron five conductance range parameter maximum synaptic conductance kind chain found multiple attractor propagating burst attractor distinguished number spike total duration propagating burst result make plausible hypothesis sparse preciselytimed sequential burst observed projection neuron nucleus hvc singing zebra finch intrinsic causally related
q-bio.NC,examine response type ii excitable neuron train synaptic pulse function pulse frequency amplitude show resonant behavior characteristic type ii excitability already described harmonic input also present pulsed input mind study response neuron pulsed input train whose frequency varies continuously time observe receiving neuron synchronizes episodically input pulse whenever pulse frequency lie within neuron locking range propose behavior mechanism ratecode detection neuronal population result obtained numerical simulation morrislecar model electronic implementation fitzhughnagumo system evidencing robustness phenomenon
q-bio.NC,synfire chain network generate repeated spike pattern millisecond precision although synfire chain one activity propagation mode intensively analyzed several neuron model several stable propagation mode thoroughly investigated using leaky integrateandfire neuron model constructed layered associative network embedded memory pattern analyzed network dynamic fokkerplanck equation first addressed stability one memory pattern propagating spike volley showed memory pattern propagate pulse packet second investigated activity activated two different memory pattern simultaneous activation two memory pattern strength led propagating pattern mixed state contrast activation different strength pulse packet converged twopeak state finally studied effect preceding pulse packet following pulse packet following pulse packet modified original activated memory pattern converged twopeak state mixed state nonspike state depending time interval
q-bio.NC,preliminary research area biophysics appears indicate existence quantum entanglement nonlocality biological level human subject neuron derived human neural stem cell lack clear replicable finding especially human subject concerned result conflicting marginal correlation stimulated nonstimulated subject brainwave proposed go beyond use patterned photostimulation encompass either transcranial magnetic stimulation tm acupuncture one achieve simultaneity several different brain event stimulated nonstimulated subject rather one eegtype event
q-bio.NC,investigated model neural integrator based hysteretic unit connected positive feedback hysteresis assumed emerge intrinsic property cell consider recurrent network containing either bistable multistable neuron apply analysis oculomotor velocitytoposition neural integrator calculates eye position input carry information eye angular velocity using analysis system parameter space show following direction hysteresis neuronal response may reversed system recurrent connection compared case unconnected neuron thus nmda receptor based bistability firing rate saccade may higher saccade eye position suggest emergent property due presence global recurrent feedback reversal hysteresis occurs size hysteresis differs neuron neuron also relate macroscopic leak timeconstant integrator rate microscopic spontaneous noisedriven transition hysteretic unit finally argue presence neuron small hysteresis may remove threshold integration
q-bio.NC,argue observation neural data neuron area dmec rat fire whenever rat vertex regular triangular lattice tile space may using advanced numeral system reversibly encode rat position interpret measured dmec property within framework residue number system rn describe rn encoding break nonperiodic variable rat position set narrowly distributed periodic variable allows small set cell compactly represent efficiently update rat position high resolution large range show uniquely useful property rn encoding still hold encoded encoding quantity relaxed real number builtin uncertainty provide numerical functional estimate range resolution rat position uniquely encoded dmec use compact arithmeticfriendly numeral system encode metric variable propose happening dmec qualitatively different previously identified example coding brain discus numerous neurobiological implication prediction hypothesis
q-bio.NC,study transient regime typeii biophysical neuron model determine scaling behavior relaxation time tau near repetitive firing critical current tau simeq c icidelta hodgkinhuxley morrislecar model find critical exponent independent numerical integration time step system belong universality class delta appropriately chosen parameter fitzhughnagumo model present generic transient behavior critical region significantly smaller propose experiment may reveal nontrivial critical exponent squid axon
q-bio.NC,present article experimental result obtained dispositif de lenay localization task distal perception orientation estimation task proximal perception orientation cylinder plane last experiment virtual version lenay device used result used illustrate methodological theoretical proposal study cognitive sensorimotor process involved perception
q-bio.NC,staggerer sgsg mutation spontaneous deletion rora gene prevents translation ligandbinding domain lbd leading loss roralpha activity homozygous rorasgsg mutant mouse whose obvious phenotype ataxia associated cerebellar degeneration also display variety phenotype heterozygous rorasg able develop cerebellum qualitatively normal advancing age suffers significant loss cerebellar neuronal cell truncated protein synthesized mutated allele may play role rorasgsg rorasg determine effect life span true haploinsufficiency roralpha protein derived invalidation gene compared evolution purkinje cell number heterozygous rora knockout male rora wildtype counterpart month age also compared evolution purkinje cell number rora rorasg male month main finding rora mouse half dose protein synthesized deficit already established month change life span
q-bio.NC,paper propose model simulate functional aspect light adaptation retinal photoreceptors model however link specific stage detailed molecular process thought mediate adaptation real photoreceptors rather model photoreceptor selfadjusting integration device add properly amplified luminance signal integration process amplification obey switching behavior act locally shut integration process dependence internal state receptor mathematical structure model quite simple computational complexity quite low present result computer simulation demonstrate model adapts properly least four order input magnitude
q-bio.NC,dynamical wiring rewiring neural network carried activitydependent growth retraction axon dendrite guided gudance molecule released target cell experiencedependent structural change cortical microcurcuts lead change activity ie change information encoded specific patten external stimulation lead creation new synaptical connection neuron calcium influx controlled neuronal activity regulates process neurotrophic factor release neuron growth cone movement synapse differentiation developing neural system therefore activitydependent selfwiring serve basis structural plasticity cortical network considered form learning
q-bio.NC,hippocampus capacity reactivating recently acquired memory hypothesized one function sleep reactivation facilitation consolidation novel memory trace dynamic network process underlying reactivation remain however unknown show reactivation characterized local selfsustained activity network region may inherent property recurrent excitatoryinhibitory network heterogeneous structure entry reactivation phase mediated physiologically feasible regulation global excitability external input source reactivated component network formed induced network heterogeneity learning show structural change needed robust reactivation given network region well within known physiological parameter
q-bio.NC,intensitytuned auditory cortex neuron may formed intensitytuned synaptic excitation synaptic inhibition also shown enhance possibly even create intensitytuned neuron show using vivo whole cell recording pentobarbitalanesthetized rat intensitytuned neuron indeed created solely disproportionally large inhibition high intensity without intensitytuned excitation since inhibition essentially cortical origin neuron provide example auditory featureselectivity arising de novo cortex
q-bio.NC,learning ability learn important factor development evolutionary process depending level complexity learning strongly vary associative learning explain simple learning behaviour much sophisticated strategy seem involved complex learning task particularly evident machine learning theory reinforcement learning statistical learning equally show trying model natural learning behaviour general setting modelling learning process statistical aspect relevant provided neural network nn paradigm particular interest natural learning experience situation nn learning model incorporate elementary learning mechanism based neurophysiological analogy hebb rule lead quantitative result concerning dynamic learning process hebb rule however directly applied case particular realistic problem delayed reinforcement sophistication algorithm rapidly increase want present model cope non trivial task still elementary based procedure one may think natural without appeal higher strategy show capability model provide good learning many different setting may help therefore understanding basic feature learning
q-bio.NC,algorithm simple feedback neural circuit representing brain area rapidly carry often adequate solve easy problem difficult problem return incorrect answer new excitatoryinhibitory circuit model associative memory display common human problem failing rapidly find memory small clue present memory model related computational network solving sudoku puzzle produce answer contain implicit checkbits representation information across neuron allowing rapid evaluation whether putative answer correct incorrect computation related visual popout fact may account strong psychological feeling right wrong retrieve nominal memory minimal clue information allows difficult computation memory retrieval done serial fashion using fast limited capability computational module multiple time mathematics excitatoryinhibitory circuit associative memory sudoku understood term energy lyapunov function described detail
q-bio.NC,optimal pattern synaptic conductance spike generation central neuron subject considerable interest ideally conductance time course extracted membrane potential vm activity difficult nonlinear contribution conductance vm render estimation membrane equation extremely sensitive outline solution problem based discretization time axis procedure extract time course excitatory inhibitory conductance solely analysis vm activity test method calculating spiketriggered average synaptic conductance using numerical simulation integrateandfire model subject colored conductance noise procedure also tested successfully biological cortical neuron using conductance noise injected dynamicclamp method allow extraction synaptic conductance vm recording vivo
q-bio.NC,eye movement behavioral response involved task complicated natural image classification report confirms pro antisaccades used volunteer designate target animal nontarget image centered degree fixation point correct response participant responded target millisecond average starting quick millisecond furthermore tracking gaze position considered powerful method study recognition saccade response time ocular dynamic event around response time calculated data sampled time per second hilbert transform applied obtain analytic signal horizontal gaze position amplitude phase used describe difference saccade may testify recognition process
