category,title,abstract
q-bio.NC,"Stimulus - response curves of a neuronal model for noisy subthreshold
  oscillations and related spike generation","  We investigate the stimulus-dependent tuning properties of a noisy ionic
conductance model for intrinsic subthreshold oscillations in membrane potential
and associated spike generation. On depolarization by an applied current, the
model exhibits subthreshold oscillatory activity with occasional spike
generation when oscillations reach the spike threshold. We consider how the
amount of applied current, the noise intensity, variation of maximum
conductance values and scaling to different temperature ranges alter the
responses of the model with respect to voltage traces, interspike intervals and
their statistics and the mean spike frequency curves. We demonstrate that
subthreshold oscillatory neurons in the presence of noise can sensitively and
also selectively be tuned by stimulus-dependent variation of model parameters.
"
q-bio.NC,Control of neural chaos by synaptic noise,"  We studied neural automata -or neurobiologically inspired cellular automata-
which exhibits chaotic itinerancy among the different stored patterns or
memories. This is a consequence of activity-dependent synaptic fluctuations,
which continuously destabilize the attractor and induce irregular hopping to
other possible attractors. The nature of the resulting irregularity depends on
the dynamic details, namely, on the intensity of the synaptic noise and on the
number of sites of the network that are synchronously updated at each time
step. Varying these details, different regimes occur from regular to chaotic.
In the absence of external agents, the chaotic behavior may turn regular after
tuning the noise intensity. It is argued that a similar mechanism might be at
the origin of the self-control of chaos in natural systems.
"
q-bio.NC,"Participatory Ecosystem Management Planning at Tuzla Lake (Turkey) Using
  Fuzzy Cognitive Mapping","  A participatory environmental management plan was prepared for Tuzla Lake,
Turkey. Fuzzy cognitive mapping approach was used to obtain stakeholder views
and desires. Cognitive maps were prepared with 44 stakeholders (villagers,
local decisionmakers, government and non-government organization (NGO)
officials). Graph theory indices, statistical methods and ""What-if"" simulations
were used in the analysis. The most mentioned variables were livelihood,
agriculture and animal husbandry. The most central variable was agriculture for
local people (villagers and local decisionmakers) and education for NGO &
Government officials. All the stakeholders agreed that livelihood was increased
by agriculture and animal husbandry while hunting decreased birds and wildlife.
Although local people focused on their livelihoods, NGO & Government officials
focused on conservation of Tuzla Lake and education of local people.
Stakeholders indicated that the conservation status of Tuzla Lake should be
strengthened to conserve the ecosystem and biodiversity, which may be
negatively impacted by agriculture and irrigation. Stakeholders mentioned salt
extraction, ecotourism, and carpet weaving as alternative economic activities.
Cognitive mapping provided an effective tool for the inclusion of the
stakeholders' views and ensured initial participation in environmental planning
and policy making.
"
q-bio.NC,Context-dependent selection of visuomotor maps,"  Behavior results from the integration of ongoing sensory signals and
contextual information in various forms, such as past experience, expectations,
current goals, etc. Thus, the response to a specific stimulus, say the ringing
of a doorbell, varies depending on whether you are at home or in someone else's
house. What is the neural basis of this flexibility? What mechanism is capable
of selecting, in a context-dependent way, an adequate response to a given
stimulus? One possibility is based on a nonlinear neural representation in
which context information regulates the gain of stimulus-evoked responses. Here
I explore the properties of this mechanism. By means of three hypothetical
visuomotor tasks, I study a class of neural network models in which any one of
several possible stimulus-response maps or rules can be selected according to
context. The underlying mechanism based on gain modulation has three key
features: (1) modulating the sensory responses is equivalent to switching on or
off different subpopulations of neurons, (2) context does not need to be
represented continuously, although this is advantageous for generalization, and
(3) context-dependent selection is independent of the discriminability of the
stimuli. In all cases, the contextual cues can quickly turn on or off a
sensory-motor map, effectively changing the functional connectivity between
inputs and outputs in the networks. The model predicts that sensory responses
that are nonlinearly modulated by arbitrary context signals should be found in
behavioral situations that involve choosing or switching between multiple
sensory-motor maps.
"
q-bio.NC,Stable Concurrent Synchronization in Dynamic System Networks,"  In a network of dynamical systems, concurrent synchronization is a regime
where multiple groups of fully synchronized elements coexist. In the brain,
concurrent synchronization may occur at several scales, with multiple
``rhythms'' interacting and functional assemblies combining neural oscillators
of many different types. Mathematically, stable concurrent synchronization
corresponds to convergence to a flow-invariant linear subspace of the global
state space. We derive a general condition for such convergence to occur
globally and exponentially. We also show that, under mild conditions, global
convergence to a concurrently synchronized regime is preserved under basic
system combinations such as negative feedback or hierarchies, so that stable
concurrently synchronized aggregates of arbitrary size can be constructed.
Robustnesss of stable concurrent synchronization to variations in individual
dynamics is also quantified. Simple applications of these results to classical
questions in systems neuroscience and robotics are discussed.
"
q-bio.NC,Temporal correlation based learning in neuron models,"  We study a learning rule based upon the temporal correlation (weighted by a
learning kernel) between incoming spikes and the internal state of the
postsynaptic neuron, building upon previous studies of spike timing dependent
synaptic plasticity (\cite{KGvHW,KGvH1,vH}). Our learning rule for the synaptic
weight $w_{ij}$ is $$ \dot w_{ij}(t)= \epsilon \int_{-\infty}^\infty
\frac{1}{T_l} \int_{t-T_l}^t \sum_\mu \delta(\tau+s-t_{j,\mu}) u(\tau) d\tau\
\Gamma(s)ds $$ where the $t_{j,\mu}$ are the arrival times of spikes from the
presynaptic neuron $j$ and the function $u(t)$ describes the state of the
postsynaptic neuron $i$. Thus, the spike-triggered average contained in the
inner integral is weighted by a kernel $\Gamma(s)$, the learning window,
positive for negative, negative for positive values of the time diffence $s$
between post- and presynaptic activity. An antisymmetry assumption for the
learning window enables us to derive analytical expressions for a general class
of neuron models and to study the changes in input-output relationships
following from synaptic weight changes. This is a genuinely non-linear effect
(\cite{SMA}).
"
q-bio.NC,"Attentional modulation of firing rate and synchrony in a model cortical
  network","  When attention is directed into the receptive field of a V4 neuron, its
contrast response curve is shifted to lower contrast values (Reynolds et al,
2000, Neuron 26:703). Attention also increases the coherence between neurons
responding to the same stimulus (Fries et al, 2001, Science 291:1560). We
studied how the firing rate and synchrony of a densely interconnected cortical
network varied with contrast and how they were modulated by attention. We found
that an increased driving current to the excitatory neurons increased the
overall firing rate of the network, whereas variation of the driving current to
inhibitory neurons modulated the synchrony of the network. We explain the
synchrony modulation in terms of a locking phenomenon during which the ratio of
excitatory to inhibitory firing rates is approximately constant for a range of
driving current values. We explored the hypothesis that contrast is represented
primarily as a drive to the excitatory neurons, whereas attention corresponds
to a reduction in driving current to the inhibitory neurons. Using this
hypothesis, the model reproduces the following experimental observations: (1)
the firing rate of the excitatory neurons increases with contrast; (2) for high
contrast stimuli, the firing rate saturates and the network synchronizes; (3)
attention shifts the contrast response curve to lower contrast values; (4)
attention leads to stronger synchronization that starts at a lower value of the
contrast compared with the attend-away condition. In addition, it predicts that
attention increases the delay between the inhibitory and excitatory synchronous
volleys produced by the network, allowing the stimulus to recruit more
downstream neurons.
"
q-bio.NC,Contextual Emergence of Mental States from Neurodynamics,"  The emergence of mental states from neural states by partitioning the neural
phase space is analyzed in terms of symbolic dynamics. Well-defined mental
states provide contexts inducing a criterion of structural stability for the
neurodynamics that can be implemented by particular partitions. This leads to
distinguished subshifts of finite type that are either cyclic or irreducible.
Cyclic shifts correspond to asymptotically stable fixed points or limit tori
whereas irreducible shifts are obtained from generating partitions of mixing
hyperbolic systems. These stability criteria are applied to the discussion of
neural correlates of consiousness, to the definition of macroscopic neural
states, and to aspects of the symbol grounding problem. In particular, it is
shown that compatible mental descriptions, topologically equivalent to the
neurodynamical description, emerge if the partition of the neural phase space
is generating. If this is not the case, mental descriptions are incompatible or
complementary. Consequences of this result for an integration or unification of
cognitive science or psychology, respectively, will be indicated.
"
q-bio.NC,Waveform sample method of excitable sensory neuron,"  We present a new interpretation for encoding information of the period of
input signals into spike-trains in individual sensory neuronal systems. The
spike-train could be described as the waveform sample of the input signal which
locks sample points to wave crests with randomness. Based on simulations of the
Hodgkin-Huxley (HH) neuron responding to periodic inputs, we demonstrate that
the random sampling is a proper encoding method in medium frequency region
since power spectra of the reconstructed spike-trains are identical to that of
neural signals.
"
q-bio.NC,Sleep as the solution to an optimization problem,"  This paper develops a highly simplified model with which to analyze the
phenomenon of sleep. Motivated by Crick's suggestion that sleep is the brain's
way of ``taking out the trash,'' a suggestion that is supported by emerging
evidence, we consider the problem of the filling and emptying of a tank. At any
given time, the tank may take in external resource, or fill, if resource is
available at that time, or it may empty. The filling phases correspond to
information input from the environment, or input of some material in general,
while the emptying phases correspond to the processing of the resource. Given a
resource-availablility profile over some time interval $ T $, we develop a
canonical algorithm for determining the fill-empty profile that produces the
maximum quantity of processed resource at the end of the time interval. From
this algorithm, it readily follows that for a periodically oscillating
resource-availability profile, the optimal fill-empty strategy is given by a
fill period when resource is available, followed by an empty period when
resource is not. This cycling behavior is analogous to the wake-sleep cycles in
organismal life, where the generally nocturnal sleep phase is a period where
the information collected from the day's activities may be processed. The sleep
cycle is then a mechanism for the organism to process a maximal amount of
information over a daily cycle. Our model can exhibit phenomena analogous to
``microsleeps,'' and other behavior associated with breakdown in sleep
patterns.
"
q-bio.NC,"Glial activation in white matter following ischemia in the neonatal P7
  rat brain","  This study examines cell death and proliferation in the white matter after
neonatal stroke. In post-natal day 7 injured rat, there was a marked reduction
in myelin basic protein (MBP) immunostaining mainly corresponding to numerous
pyknotic immature oligodendrocytes and TUNEL-positive astrocytes in the
ipsilateral external capsule. In contrast, a substantial restoration of MBP, as
indicated by the MBP ratio of left-toright, occurred in the cingulum at 48
(1.27 +- 0.12) and 72 (1.30 +- 0.18, p<0.05) hours of recovery as compared to
age-matched controls (1.03 +- 0.14). Ki-67 immunostaining revealed a first peak
of newly-generated cells in the dorsolateral hippocampal subventricular zone
and cingulum at 72 hours after reperfusion. Double immunofluorescence revealed
that most of the Ki-67-positive cells were astrocytes at 48 hours and NG2
pre-oligodendrocytes at 72 hours of recovery. Microglia infiltration occurs
over several days in the cingulum and a huge quantity of macrophages reached
the subcortical white matter where they engulfed immature oligodendrocytes. The
overall results suggest that the persistent activation of microglia involves a
chronic component of immunoinflammation, which overwhelms repair processes and
contributes to cystic growth in the developing brain.
"
q-bio.NC,"Gradient learning in spiking neural networks by dynamic perturbation of
  conductances","  We present a method of estimating the gradient of an objective function with
respect to the synaptic weights of a spiking neural network. The method works
by measuring the fluctuations in the objective function in response to dynamic
perturbation of the membrane conductances of the neurons. It is compatible with
recurrent networks of conductance-based model neurons with dynamic synapses.
The method can be interpreted as a biologically plausible synaptic learning
rule, if the dynamic perturbations are generated by a special class of
``empiric'' synapses driven by random spike trains from an external source.
"
q-bio.NC,Self-Organized Criticality model for Brain Plasticity,"  Networks of living neurons exhibit an avalanche mode of activity,
experimentally found in organotypic cultures. Here we present a model based on
self-organized criticality and taking into account brain plasticity, which is
able to reproduce the spectrum of electroencephalograms (EEG). The model
consists in an electrical network with threshold firing and activity-dependent
synapse strenghts. The system exhibits an avalanche activity power law
distributed. The analysis of the power spectra of the electrical signal
reproduces very robustly the power law behaviour with the exponent 0.8,
experimentally measured in EEG spectra. The same value of the exponent is found
on small-world lattices and for leaky neurons, indicating that universality
holds for a wide class of brain models.
"
q-bio.NC,"Concurrent encoding of frequency and amplitude modulation in human
  auditory cortex: MEG evidence","  A natural sound can be described by dynamic changes in envelope (amplitude)
and carrier (frequency), corresponding to amplitude modulation (AM) and
frequency modulation (FM) respectively. Although the neural responses to both
AM and FM sounds are extensively studied in both animals and humans, it is
uncertain how they are co-represented when changed simultaneously but
independently, as is typical for ecologically natural signals. This study
elucidates the neural coding of such sounds in human auditory cortex using
magnetoencephalography (MEG). Using stimuli with both sinusoidal modulated
envelope (f_{AM}, 37 Hz) and carrier frequency (f_{FM}, 0.3 - 8 Hz), it is
demonstrated that AM and FM stimulus dynamics are co-represented in the neural
code of human auditory cortex. The stimulus AM dynamics are represented
neurally with AM encoding, by the auditory Steady State Response (aSSR) at
f_{AM}. For sounds with slowly changing carrier frequency ((f_{FM} < 5 Hz), it
is shown that the stimulus FM dynamics are tracked by the phase of the aSSR,
demonstrating neural phase modulation (PM) encoding of the stimulus carrier
frequency. For sounds with faster carrier frequency change ((f_{FM} >= 5 Hz),
it is shown that modulation encoding of stimulus FM dynamics persists, but the
neural encoding is no longer purely PM. This result is consistent with the
recruitment of additional neural AM encoding over and above the original neural
PM encoding, indicating that both the amplitude and phase of the aSSR at f_{AM}
track the stimulus FM dynamics. A neural model is suggested to account for
these observations.
"
q-bio.NC,Grandmother cells and the storage capacity of the human brain,"  Quian Quiroga et al. [Nature 435, 1102 (2005)] have recently discovered
neurons that appear to have the characteristics of grandmother (GM) cells. Here
we quantitatively assess the compatibility of their data with the GM-cell
hypothesis. We show that, contrary to the general impression, a GM-cell
representation can be information-theoretically efficient, but that it must be
accompanied by cells giving a distributed coding of the input. We present a
general method to deduce the sparsity distribution of the whole neuronal
population from a sample, and use it to show there are two populations of
cells: a distributed-code population of less than about 5% of the cells, and a
much more sparsely responding population of putative GM cells. With an
allowance for the number of undetected silent cells, we find that the putative
GM cells can code for 10^5 or more categories, sufficient for them to be
classic GM cells, or to be GM-like cells coding for memories. We quantify the
strong biases against detection of GM cells, and show consistency of our
results with previous measurements that find only distributed coding. We
discuss the consequences for the architecture of neural systems and synaptic
connectivity, and for the statistics of neural firing.
"
q-bio.NC,Synchronization in Electrically Coupled Neural Networks,"  In this report, we investigate the synchronization of temporal activity in an
electrically coupled neural network model. The electrical coupling is
established by homotypic static gap-junctions (Connexin 43). Two distinct
network topologies, namely: {\em sparse random network, (SRN)} and {\em fully
connected network, (FCN)} are used to establish the connectivity. The strength
of connectivity in the FCN is governed by the {\em mean gap junctional
conductance} ($\mu$). In the case of the SRN, the overall strength of
connectivity is governed by the {\em density of connections} ($\delta$) and the
connection strength between two neurons ($S_0$). The synchronization of the
network with increasing gap junctional strength and varying population sizes is
investigated. It was observed that the network {\em abruptly} makes a
transition from a weakly synchronized to a well synchronized regime when
($\delta$) or ($\mu$) exceeds a critical value. It was also observed that the
($\delta$, $\mu$) values used to achieve synchronization decreases with
increasing network size.
"
q-bio.NC,Algorithms for identification and categorization,"  The main features of a family of efficient algorithms for recognition and
classification of complex patterns are briefly reviewed. They are inspired in
the observation that fast synaptic noise is essential for some of the
processing of information in the brain.
"
q-bio.NC,"Competition between synaptic depression and facilitation in attractor
  neural networks","  We study the effect of competition between short-term synaptic depression and
facilitation on the dynamical properties of attractor neural networks, using
Monte Carlo simulation and a mean field analysis. Depending on the balance
between depression, facilitation and the noise, the network displays different
behaviours, including associative memory and switching of the activity between
different attractors. We conclude that synaptic facilitation enhances the
attractor instability in a way that (i) intensifies the system adaptability to
external stimuli, which is in agreement with experiments, and (ii) favours the
retrieval of information with less error during short--time intervals.
"
q-bio.NC,Chaotic hopping between attractors in neural networks,"  We present a neurobiologically--inspired stochastic cellular automaton whose
state jumps with time between the attractors corresponding to a series of
stored patterns. The jumping varies from regular to chaotic as the model
parameters are modified. The resulting irregular behavior, which mimics the
state of attention in which a systems shows a great adaptability to changing
stimulus, is a consequence in the model of short--time presynaptic noise which
induces synaptic depression. We discuss results from both a mean--field
analysis and Monte Carlo simulations.
"
q-bio.NC,"Instability of attractors in autoassociative networks with bioinspired
  fast synaptic noise","  We studied autoassociative networks in which synapses are noisy on a time
scale much shorter that the one for the neuron dynamics. In our model a
presynaptic noise causes postsynaptic depression as recently observed in
neurobiological systems. This results in a nonequilibrium condition in which
the network sensitivity to an external stimulus is enhanced. In particular, the
fixed points are qualitatively modified, and the system may easily scape from
the attractors. As a result, in addition to pattern recognition, the model is
useful for class identification and categorization.
"
q-bio.NC,Combinatorial on/off Model for Olfactory Coding,"  We present a model for olfactory coding based on spatial representation of
glomerular responses. In this model distinct odorants activate specific subsets
of glomeruli, dependent upon the odorant's chemical identity and concentration.
The glomerular response specificities are understood statistically, based on
experimentally measured distributions of detection thresholds. A simple version
of the model, in which glomerular responses are binary (the on/off model),
allows us to account quantitatively for the following results of human/rodent
olfactory psychophysics: 1) just noticeable differences in the perceived
concentration of a single odor (Weber ratios) are dC/C ~ 0.04; 2) the number of
simultaneously perceived odors can be as high as 12; 3) extensive lesions of
the olfactory bulb do not lead to significant changes in detection or
discrimination thresholds. We conclude that a combinatorial code based on a
binary glomerular response is sufficient to account for the discrimination
capacity of the mammalian olfactory system.
"
q-bio.NC,"Synaptic plasticity of Inhibitory synapse promote synchrony in
  inhibitory network in presence of heterogeneity and noise","  Recently spike timing dependent plasticity was observed in inhibitory synapse
in the layer II of entorhinal cortex. The rule provides an interesting zero in
the region of $\Delta t=t_{post}-t_{pre}=0$ and in addition the dynamic range
of the rule lie in gamma frequency band. We propose a robust mechanism based on
this observed synaptic plasticity rule for inhibitory synapses for two mutually
coupled interneurons to phase lock in synchrony in the presence of intrisic
heterogeneity in firing. We study the stability of the phase locked solution by
defining a map for spike times dependent on the phase response curve for the
coupled neurons. Finally we present results on robustness of synchronization in
the presence of noise.
"
q-bio.NC,The role of synaptic facilitation in coincidence spike detection,"  Using a realistic model of activity dependent dynamical synapses and a
standard integrate and fire neuron model we study, both analytically and
numerically, the conditions in which a postsynaptic neuron efficiently detects
temporal coincidences of spikes arriving at certain frequency from N different
afferents. We extend a previous work that only considers synaptic depression as
the most important mechanism in the transmission of information through
synapses, to a more general situation including also synaptic facilitation. Our
study shows that: 1) facilitation enhances the detection of correlated signals
arriving from a subset of presynaptic excitatory neurons, with different
degrees of correlation among this subset, and 2) the presence of facilitation
allows for a better detection of firing rate changes. Finally, we also observed
that facilitation determines the existence of an optimal input frequency which
allows the best performance for a wide (maximum) range of the neuron firing
threshold. This optimal frequency can be controlled by means of facilitation
parameters.
"
q-bio.NC,"Chaotic itinerancy, temporal segmentation and spatio-temporal
  combinatorial codes","  We study a deterministic dynamics with two time scales in a continuous state
attractor network. To the usual (fast) relaxation dynamics towards point
attractors (``patterns'') we add a slow coupling dynamics that makes the
visited patterns to loose stability leading to an itinerant behavior in the
form of punctuated equilibria. One finds that the transition frequency matrix
between patterns shows non-trivial statistical properties in the chaotic
itinerant regime. We show that mixture input patterns can be temporally
segmented by the itinerant dynamics. The viability of a combinatorial
spatio-temporal neural code is also demonstrated.
"
q-bio.NC,"Stable Propagation of a Burst Through a One-Dimensional Homogeneous
  Excitatory Chain Model of Songbird Nucleus HVC","  We demonstrate numerically that a brief burst consisting of two to six spikes
can propagate in a stable manner through a one-dimensional homogeneous
feedforward chain of non-bursting neurons with excitatory synaptic connections.
Our results are obtained for two kinds of neuronal models, leaky
integrate-and-fire (LIF) neurons and Hodgkin-Huxley (HH) neurons with five
conductances. Over a range of parameters such as the maximum synaptic
conductance, both kinds of chains are found to have multiple attractors of
propagating bursts, with each attractor being distinguished by the number of
spikes and total duration of the propagating burst. These results make
plausible the hypothesis that sparse precisely-timed sequential bursts observed
in projection neurons of nucleus HVC of a singing zebra finch are intrinsic and
causally related.
"
q-bio.NC,Episodic synchronization in dynamically driven neurons,"  We examine the response of type II excitable neurons to trains of synaptic
pulses, as a function of the pulse frequency and amplitude. We show that the
resonant behavior characteristic of type II excitability, already described for
harmonic inputs, is also present for pulsed inputs. With this in mind, we study
the response of neurons to pulsed input trains whose frequency varies
continuously in time, and observe that the receiving neuron synchronizes
episodically to the input pulses, whenever the pulse frequency lies within the
neuron's locking range. We propose this behavior as a mechanism of rate-code
detection in neuronal populations. The results are obtained both in numerical
simulations of the Morris-Lecar model and in an electronic implementation of
the FitzHugh-Nagumo system, evidencing the robustness of the phenomenon.
"
q-bio.NC,Theory of Interaction of Memory Patterns in Layered Associative Networks,"  A synfire chain is a network that can generate repeated spike patterns with
millisecond precision. Although synfire chains with only one activity
propagation mode have been intensively analyzed with several neuron models,
those with several stable propagation modes have not been thoroughly
investigated. By using the leaky integrate-and-fire neuron model, we
constructed a layered associative network embedded with memory patterns. We
analyzed the network dynamics with the Fokker-Planck equation. First, we
addressed the stability of one memory pattern as a propagating spike volley. We
showed that memory patterns propagate as pulse packets. Second, we investigated
the activity when we activated two different memory patterns. Simultaneous
activation of two memory patterns with the same strength led the propagating
pattern to a mixed state. In contrast, when the activations had different
strengths, the pulse packet converged to a two-peak state. Finally, we studied
the effect of the preceding pulse packet on the following pulse packet. The
following pulse packet was modified from its original activated memory pattern,
and it converged to a two-peak state, mixed state or non-spike state depending
on the time interval.
"
q-bio.NC,A new stimulus approach in the search for biological nonlocality,"  Preliminary research in the area of biophysics appears to indicate the
existence of quantum entanglement and nonlocality at the biological level, both
for human subjects and for neurons derived from human neural stem cells. The
lack of clear and replicable findings, especially where human subjects are
concerned, results in conflicting and marginal correlations between stimulated
and nonstimulated subject's brainwaves. It is proposed to go beyond the use of
just patterned photostimulation, to encompass either transcranial magnetic
stimulation (TMS) or acupuncture, so that one can achieve a simultaneity of
several different brain events in both stimulated and nonstimulated subjects,
rather than just one EEG-type event.
"
q-bio.NC,Neural integrator - a sandpile model,"  We investigated a model for the neural integrator based on hysteretic units
connected by positive feedback. Hysteresis is assumed to emerge from the
intrinsic properties of the cells. We consider the recurrent networks
containing either bistable or multistable neurons. We apply our analysis to the
oculomotor velocity-to-position neural integrator that calculates the eye
positions from the inputs that carry information about eye angular velocity.
Using the analysis of the system in the parameter space we show the following.
The direction of hysteresis in the neuronal response may be reversed for the
system with recurrent connections compared to the case of unconnected neurons.
Thus, for the NMDA receptor based bistability the firing rates after ON
saccades may be higher than after OFF saccades for the same eye position. We
suggest that this is an emergent property due to the presence of global
recurrent feedback. The reversal of hysteresis occurs only when the size of
hysteresis differs from neuron to neuron. We also relate the macroscopic leak
time-constant of the integrator to the rate of microscopic spontaneous
noise-driven transitions in the hysteretic units. Finally, we argue that the
presence of neurons with small hysteresis may remove the threshold for
integration.
"
q-bio.NC,"Triangular lattice neurons may implement an advanced numeral system to
  precisely encode rat position over large ranges","  We argue by observation of the neural data that neurons in area dMEC of rats,
which fire whenever the rat is on any vertex of a regular triangular lattice
that tiles 2-d space, may be using an advanced numeral system to reversibly
encode rat position. We interpret measured dMEC properties within the framework
of a residue number system (RNS), and describe how RNS encoding -- which breaks
the non-periodic variable of rat position into a set of narrowly distributed
periodic variables -- allows a small set of cells to compactly represent and
efficiently update rat position with high resolution over a large range. We
show that the uniquely useful properties of RNS encoding still hold when the
encoded and encoding quantities are relaxed to be real numbers with built-in
uncertainties, and provide a numerical and functional estimate of the range and
resolution of rat positions that can be uniquely encoded in dMEC. The use of a
compact, `arithmetic-friendly' numeral system to encode a metric variable, as
we propose is happening in dMEC, is qualitatively different from all previously
identified examples of coding in the brain. We discuss the numerous
neurobiological implications and predictions of our hypothesis.
"
q-bio.NC,Scaling law for the transient behavior of type-II neuron models,"  We study the transient regime of type-II biophysical neuron models and
determine the scaling behavior of relaxation times $\tau$ near but below the
repetitive firing critical current, $\tau \simeq C (I_c-I)^{-\Delta}$. For both
the Hodgkin-Huxley and Morris-Lecar models we find that the critical exponent
is independent of the numerical integration time step and that both systems
belong to the same universality class, with $\Delta = 1/2$. For appropriately
chosen parameters, the FitzHugh-Nagumo model presents the same generic
transient behavior, but the critical region is significantly smaller. We
propose an experiment that may reveal nontrivial critical exponents in the
squid axon.
"
q-bio.NC,Perception proximale et distale à l'aide du dispositif de Lenay,"  We present in this article experimental results obtained with the ""dispositif
de Lenay"" : for a localization task (distal perception) and an orientation
estimation task (proximal perception of the orientation of a cylinder in a
plane). In this last experiment, a ""virtual"" version of the Lenay device was
used. Results are here used to illustrate methodological and theoretical
proposals for the study of cognitive and sensori-motor processes involved in
perception.
"
q-bio.NC,"Cerebellar Purkinje Cell Loss in Heterozygous Rora+/-Mice: A
  Longitudinal Study","  The staggerer (sg/sg) mutation is a spontaneous deletion in the Rora gene
that prevents the translation of the ligand-binding domain (LBD), leading to
the loss of ROR\alpha activity. The homozygous Rorasg/sg mutant mouse, whose
most obvious phenotype is ataxia associated with cerebellar degeneration, also
displays a variety of other phenotypes. The heterozygous Rora+/sg is able to
develop a cerebellum which is qualitatively normal but with advancing age
suffers a significant loss of cerebellar neuronal cells. A truncated protein
synthesized by the mutated allele may play a role, both in Rorasg/sg and
Rora+/sg. To determine the effects during life span of true haplo-insufficiency
of the ROR\alpha protein, derived from the invalidation of the gene, we
compared the evolution of Purkinje cell numbers in heterozygous Rora knock-out
males (Rora+/-) and in their wildtype counterparts from 1 to 24 months of age.
We also compared the evolution of Purkinje cell numbers in Rora+/- and Rora+/sg
males from 1 to 9 months. The main finding is that in Rora+/- mice, when only a
half dose of protein is synthesized, the deficit was already established at 1
month and did not change during life span....
"
q-bio.NC,"Pushing it to the Limit: Adaptation With Dynamically Switching Gain
  Control","  With this paper we propose a model to simulate the functional aspects of
light adaptation in retinal photoreceptors. Our model, however, does not link
specific stages to the detailed molecular processes which are thought to
mediate adaptation in real photoreceptors. We rather model the photoreceptor as
a self-adjusting integration device, which adds up properly amplified luminance
signals. The integration process and the amplification obey a switching
behavior that acts to locally shut down the integration process in dependence
on the internal state of the receptor. The mathematical structure of our model
is quite simple, and its computational complexity is quite low. We present
results of computer simulations which demonstrate that our model adapts
properly to at least four orders of input magnitude.
"
q-bio.NC,"Activity-dependent self-wiring is a basis of structural plastisity in
  neural networks","  Dynamical wiring and rewiring in neural networks are carried out by
activity-dependent growth and retraction of axons and dendrites, guided by
gudance molecules, released by target cells. Experience-dependent structural
changes in cortical microcurcuts lead to changes in activity, i.e. to changes
in information encoded. Specific pattens of external stimulation can lead to
creation of new synaptical connections between neurons. Calcium influxes
controlled by neuronal activity regulates processes of neurotrophic factors
release by neurons, growth cones movement and synapse differentiation in
developing neural system, therefore activity-dependent self-wiring can serve as
a basis of structural plasticity in cortical networks and can be considered as
a form of learning.
"
q-bio.NC,"Structural network heterogeneities and network dynamics: a possible
  dynamical mechanism for hippocampal memory reactivation","  The hippocampus has the capacity for reactivating recently acquired memories
[1-3] and it is hypothesized that one of the functions of sleep reactivation is
the facilitation of consolidation of novel memory traces [4-11]. The dynamic
and network processes underlying such a reactivation remain, however, unknown.
We show that such a reactivation characterized by local, self-sustained
activity of a network region may be an inherent property of the recurrent
excitatory-inhibitory network with a heterogeneous structure. The entry into
the reactivation phase is mediated through a physiologically feasible
regulation of global excitability and external input sources, while the
reactivated component of the network is formed through induced network
heterogeneities during learning. We show that structural changes needed for
robust reactivation of a given network region are well within known
physiological parameters [12,13].
"
q-bio.NC,"Unbalanced synaptic inhibition can create intensity-tuned auditory
  cortex neurons","  Intensity-tuned auditory cortex neurons may be formed by intensity-tuned
synaptic excitation. Synaptic inhibition has also been shown to enhance, and
possibly even create intensity-tuned neurons. Here we show, using in vivo whole
cell recordings in pentobarbital-anesthetized rats, that some intensity-tuned
neurons are indeed created solely through disproportionally large inhibition at
high intensities, without any intensity-tuned excitation. Since inhibition is
essentially cortical in origin, these neurons provide examples of auditory
feature-selectivity arising de novo at the cortex.
"
q-bio.NC,"Learning with incomplete information - and the mathematical structure
  behind it","  Learning and the ability to learn are important factors in development and
evolutionary processes [1]. Depending on the level, the complexity of learning
can strongly vary. While associative learning can explain simple learning
behaviour [1,2] much more sophisticated strategies seem to be involved in
complex learning tasks. This is particularly evident in machine learning theory
[3] (reinforcement learning [4], statistical learning [5]), but it equally
shows up in trying to model natural learning behaviour [2]. A general setting
for modelling learning processes in which statistical aspects are relevant is
provided by the neural network (NN) paradigm. This is in particular of interest
for natural, learning by experience situations. NN learning models can
incorporate elementary learning mechanisms based on neuro-physiological
analogies, such as the Hebb rule, and lead to quantitative results concerning
the dynamics of the learning process [6]. The Hebb rule, however, cannot be
directly applied in all cases, and in particular for realistic problems, such
as ""delayed reinforcement"" [4,6], the sophistication of the algorithms rapidly
increases. We want to present here a model which can cope with such non trivial
tasks, while still being elementary and based only on procedures which one may
think of as natural, without any appeal to higher strategies [7]. We can show
the capability of this model to provide good learning in many, very different
settings [7,8,9]. It may help therefore understanding some basic features of
learning.
"
